Arm,Type,Num PPIs,Num elevated PPIs,Num tissue-specific PPIs,Differential PPIs,Gene eQTL,Paralogs compensation,Process activity,Development variations,Essentiality score (CRISPR),RNAi essentiality score,Fetus development,Childhood development,Young development,Tumor suppressor gene density,Oncogene density,Tissue-specific gene density,CRISPR essential gene density,Essential gene density (Nichols),Label,Normal tissue expression,TCGA expression
15q,LIHC,1.493174576,2.184085593,3.02947533,0.04030975,1.981053605,-3.434593237,0.33283481,1.854088736,1.351775049,1.628966278,2.122755111,1.951839506,1.899606965,0.022140221,0.009225092,0.903581735,-0.643026619,0.080508475,0,0.109542938,0.354957498
15q,LUAD,1.640042082,1.172101798,1.963563164,0.1154405,0.774440811,-0.988082211,1.075100035,,0.771133647,0.662982114,,,,0.022140221,0.009225092,-0.211476576,-0.964539761,0.080508475,-1,0.198711928,0.227337247
15q,LUSC,1.640042082,1.172101798,1.963563164,0.1154405,0.774440811,-0.988082211,1.075100035,,0.771133647,0.662982114,,,,0.022140221,0.009225092,-0.211476576,-0.964539761,0.080508475,0,0.198711928,0.549555835
15q,OV,1.267553895,1.064427594,1.015579371,0.1021995,1.856583336,-0.927358731,0.363465644,1.022360591,0.939212109,1.869427774,1.869824455,,,0.022140221,0.009225092,0.096125717,-0.964539761,0.080508475,-1,0.357269017,0.355208461
15q,PAAD,1.579750648,1.446022921,2.427255898,,1.207481729,-2.034232793,,,1.129672922,1.415492938,,,,0.022140221,0.009225092,0.519078869,0,0.080508475,0,0.393221895,0.496663718
15q,PRAD,1.422995194,0.331701213,1.128866541,0.089488,1.617076392,-1.080008728,0.56237388,,3.044102793,2.146416011,,,,0.022140221,0.009225092,-0.211476576,2.89361945,0.080508475,-1,0.346869915,0.473374834
15q,SKCM,1.771172562,1.465227486,2.155837941,0.095761375,0.422032396,-1.809411051,0.450604824,,1.292158217,1.497068256,,,,0.022140221,0.009225092,0.461403439,-0.643026619,0.080508475,0,0.310576149,0.783826348
15q,STAD,1.541463636,0.395104988,1.941592425,0.09167,1.476087105,-1.119921767,,,,,,,,0.022140221,0.009225092,-0.249926863,,0.080508475,0,0.403029487,0.395427461
15q,TGCT,2.640108994,2.598482272,5.168675839,0.177449,0.963658588,-4.60190103,1.347138629,2.169428352,,,1.24357253,1.830645624,2.041048151,0.022140221,0.009225092,3.056797785,,0.080508475,1,0.969562171,0.257133775
15q,THYM,1.279215572,0.426913418,0.762480189,0.05984775,0.129214645,-1.32213061,0.315485196,,1.683342261,,,,,0.022140221,0.009225092,0.711330302,0.32151331,0.080508475,1,1,0.552767734
15q,UCEC,0.877668493,-0.067752554,0,0.118073,2.205810531,-1.14654109,0.227119916,,1.380609045,1.458891157,,,,0.022140221,0.009225092,-0.134576003,-0.32151331,0.080508475,-1,0.555273847,0.218929497
15q,UCS,0.877668493,-0.067752554,0,0.118073,2.205810531,-1.14654109,0.227119916,,1.380609045,1.458891157,,,,0.022140221,0.009225092,-0.134576003,-0.32151331,0.080508475,-1,0.555273847,0.237328861
5p,ACC,1.033985706,1.259774979,1.007882552,,1.586123426,-1.044279382,,,,,,,,0.007194245,0.007194245,0.402816569,,0.07826087,1,0.474205077,0.492846312
5p,BLCA,1.077426862,0,0,,,-0.841094039,,,1.747463312,1.727636832,,,,0.007194245,0.007194245,-0.537088759,1.395046144,0.07826087,0,0,0
5p,BRCA,1.360450767,0.228132658,0.837876904,0.118374,1.635456212,-0.64950023,0.386854605,,1.248978993,1.132950394,,,,0.007194245,0.007194245,-0.13427219,-0.697523118,0.07826087,1,1,1
5p,CESC,0.903627015,0,0.788950944,,,-0.508441611,,,,,,,,0.007194245,0.007194245,-0.201408284,,0.07826087,1,0.437413911,0.079880838
5p,COAD,1.416162425,0.237543269,1.447631307,0.064992,1.15299409,-0.362681778,0.414307656,,1.329729946,1.313681337,,,,0.007194245,0.007194245,-0.335680474,0.697523026,0.07826087,0,0.411073104,0.515644474
5p,ESCA,1.379258113,0.247365354,1.014000356,0.054738,0.612298782,-0.960474604,0.413021262,,1.367038289,1.928724529,,,,0.007194245,0.007194245,-0.402816569,-0.697523118,0.07826087,0,0.280336836,0.263830084
5p,GBM,1.553210393,1.448398848,1.69559384,0.10202925,1.555636121,-1.948765169,1.105009964,1.847903363,,,1.624301904,1.900962747,1.786254006,0.007194245,0.007194245,0.268544379,,0.07826087,0,0.425152811,0.249324794
5p,KICH,1.691011682,1.286489728,2.322868482,,,-1.135885991,,1.396989836,1.615280133,1.541921741,2.100770652,1.825795775,1.98197697,0.007194245,0.007194245,0.604224853,1.395046144,0.07826087,0,1,0.764872653
5p,KIRC,1.691011682,1.286489728,2.322868482,,,-1.135885991,,1.396989836,1.615280133,1.541921741,2.100770652,1.825795775,1.98197697,0.007194245,0.007194245,0.604224853,1.395046144,0.07826087,1,1,1
5p,KIRP,1.691011682,1.286489728,2.322868482,,,-1.135885991,,1.396989836,1.615280133,1.541921741,2.100770652,1.825795775,1.98197697,0.007194245,0.007194245,0.604224853,1.395046144,0.07826087,0,1,1
5p,LAML,1.419734974,3.699396517,2.539180843,0.031016,0.984004063,-2.299767469,2.047514654,,1.172032256,1.788534166,,,,0.007194245,0.007194245,0.939905327,1.395046144,0.07826087,0,0.253683642,0
5p,LGG,1.553210393,1.448398848,1.69559384,0.10202925,1.555636121,-1.948765169,1.105009964,1.847903363,,,1.624301904,1.900962747,1.786254006,0.007194245,0.007194245,0.268544379,,0.07826087,0,0.425152811,0.554234317
5p,LIHC,1.597044317,2.598317882,2.078104549,0.07362,2.031254614,-3.680687408,0.384346075,1.881606128,1.778040238,1.66001605,2.15964227,1.945501471,1.970777902,0.007194245,0.007194245,2.282627224,0,0.07826087,1,0.658921951,0.871600797
5p,LUAD,1.242271747,1.128643502,2.023210418,0.147267,0.725510678,-0.497226714,1.647624316,,0.851269062,0.701674687,,,,0.007194245,0.007194245,0.13427219,0,0.07826087,1,0.51475232,1
5p,LUSC,1.242271747,1.128643502,2.023210418,0.147267,0.725510678,-0.497226714,1.647624316,,0.851269062,0.701674687,,,,0.007194245,0.007194245,0.13427219,0,0.07826087,1,0.51475232,0.654753272
5p,OV,0.856072909,1.18028967,1.125343449,0.117028,1.820746644,-2.386700337,0.696328548,1.174991131,1.120933831,1.329047629,1.609997786,,,0.007194245,0.007194245,0,-0.697523118,0.07826087,0,0.239211673,0.28297731
5p,PAAD,1.444425019,1.754116039,1.492239237,,1.11420939,-1.958601538,,,1.205642592,1.249849552,,,,0.007194245,0.007194245,0.13427219,-0.697523118,0.07826087,0,0.477714204,1
5p,PRAD,1.183041602,0,0.743378805,0.084728,1.635347226,-0.477743143,0.387388128,,2.847830313,1.617258555,,,,0.007194245,0.007194245,-0.537088759,0.697523026,0.07826087,0,0.138737296,1
5p,SKCM,1.676702058,1.425199048,1.490543333,0.078411,0.339077342,-0.603563362,0.347258429,,0.944084503,1.566854283,,,,0.007194245,0.007194245,0.13427219,0.697523026,0.07826087,0,0.152329402,0.189148176
5p,STAD,1.250387721,0.425528191,1.405181291,0.074398,1.484010735,-1.525181405,,,,,,,,0.007194245,0.007194245,-0.13427219,,0.07826087,0,0.683759567,0.071672385
5p,TGCT,3.015113446,2.590045045,4.368637374,0.126854,0.93892903,-7.107622777,4.022802972,1.934296461,,,0.901851002,1.980479647,2.040851211,0.007194245,0.007194245,2.282627224,,0.07826087,-1,0.758713242,0.272237554
5p,THYM,1.785233274,0.369006202,1.492239237,0.0525,0.098318596,-0.568485959,0.555019834,,1.309468105,,,,,0.007194245,0.007194245,-0.268544379,0,0.07826087,0,0,0.90213518
5p,UCEC,0.808646367,0.357814863,0,0.123406,2.170353692,-0.070856827,0.341768653,,1.657405771,1.270581273,,,,0.007194245,0.007194245,-0.402816569,1.395046144,0.07826087,0,0.618560074,0.077414323
5p,UCS,0.808646367,0.357814863,0,0.123406,2.170353692,-0.070856827,0.341768653,,1.657405771,1.270581273,,,,0.007194245,0.007194245,-0.402816569,1.395046144,0.07826087,0,0.618560074,0.273144357
18q,ACC,1.270660822,1.771409717,1.224425341,,1.495014961,-1.724189642,,,,,,,,0.015463918,0.010309278,0.227214684,,0.0625,0,0.117994942,0.330563242
18q,BLCA,1.141822539,-0.003847316,0.318302209,,,-0.770729506,,,1.264035411,2.395917643,,,,0.015463918,0.010309278,-0.56803671,0,0.0625,-1,0.086061905,0.728771245
18q,BRCA,1.450718921,-0.175509475,0.527471143,0.085625,1.72067146,-0.541546987,0.369940778,,0.649194561,1.20321619,,,,0.015463918,0.010309278,-0.454429368,0,0.0625,-1,0.470692927,0.707710586
18q,CESC,0.999262365,0.007950877,0.422270531,,,-0.98494238,,,,,,,,0.015463918,0.010309278,-0.397625697,,0.0625,-1,0.217490937,1
18q,COAD,1.437833193,0.612034594,0.789897734,0.061041,1.261630998,-1.000402644,0.274288309,,1.659504328,1.460021267,,,,0.015463918,0.010309278,-0.227214684,-0.716369028,0.0625,-1,0.262931775,0.271085273
18q,ESCA,1.05181295,0.284443096,0,0.050838,0.69985618,-0.436041853,0.313105448,,2.274398118,,,,,0.015463918,0.010309278,-0.56803671,1.432738056,0.0625,-1,0,1
18q,GBM,1.401057801,1.174162198,1.358347843,0.0994985,1.52129572,-2.165327222,1.291250266,2.01928254,,,1.521762178,1.953922953,1.875124689,0.015463918,0.010309278,0.908858737,,0.0625,0,1,1
18q,KICH,1.924876913,0.992200327,2.304927535,,,-1.050446843,,1.121097094,1.069103215,1.307162451,1.616536653,1.46679457,1.58741713,0.015463918,0.010309278,0,-1.432738056,0.0625,0,0.141966178,0.828805689
18q,KIRC,1.924876913,0.992200327,2.304927535,,,-1.050446843,,1.121097094,1.069103215,1.307162451,1.616536653,1.46679457,1.58741713,0.015463918,0.010309278,0,-1.432738056,0.0625,-1,0.141966178,0.466303637
18q,KIRP,1.924876913,0.992200327,2.304927535,,,-1.050446843,,1.121097094,1.069103215,1.307162451,1.616536653,1.46679457,1.58741713,0.015463918,0.010309278,0,-1.432738056,0.0625,0,0.141966178,0.370691019
18q,LAML,1.742935838,3.632880716,2.921182744,-0.005035,1.041231563,-2.724390171,2.691989242,,1.303743614,1.51089427,,,,0.015463918,0.010309278,0.908858737,0.716369028,0.0625,0,0,0.22821349
18q,LGG,1.401057801,1.174162198,1.358347843,0.0994985,1.52129572,-2.165327222,1.291250266,2.01928254,,,1.521762178,1.953922953,1.875124689,0.015463918,0.010309278,0.908858737,,0.0625,-1,1,1
18q,LIHC,1.716606459,2.388178574,2.183594222,0.076203,1.823009923,-3.169543139,2.285097251,1.660257423,1.426544269,2.486780444,2.126027574,1.974911589,1.946749302,0.015463918,0.010309278,1.590502789,0.716369028,0.0625,0,0.168236058,0.259276858
18q,LUAD,1.361737878,0.762129225,1.55193317,0.109314,0.802273605,-0.467475046,1.396524407,,0.578221127,0.601517758,,,,0.015463918,0.010309278,-0.113607342,0,0.0625,-1,0.021352944,0.231407483
18q,LUSC,1.361737878,0.762129225,1.55193317,0.109314,0.802273605,-0.467475046,1.396524407,,0.578221127,0.601517758,,,,0.015463918,0.010309278,-0.113607342,0,0.0625,-1,0.021352944,1
18q,OV,0.89204676,0.892911377,0.71311561,0.09608,1.761762432,-0.862592884,0.361243925,0.976633487,0.851372872,0.893096586,1.975039121,,,0.015463918,0.010309278,0.340822026,-0.716369028,0.0625,-1,0.635255415,0.094132088
18q,PAAD,1.304530384,1.728779009,1.849924923,,1.334402387,-1.966053392,,,0.646096194,1.445331291,,,,0.015463918,0.010309278,0,-0.716369028,0.0625,-1,0.281462152,0.191779219
18q,PRAD,1.558488803,0.190984142,0.757642636,0.099195,1.796087186,-0.391353176,0.647241362,,2.446130576,1.581764019,,,,0.015463918,0.010309278,-0.454429368,0,0.0625,-1,0.624403465,0.848745398
18q,SKCM,1.510807495,1.844909186,2.030796059,0.1506475,0.508210752,-3.952839146,1.353897915,,0.845863223,1.167374264,,,,0.015463918,0.010309278,1.533699118,0,0.0625,0,0.769692153,0.325338128
18q,STAD,1.5406915,0.903730761,1.140524606,0.075563,1.655524406,-0.834125305,,,,,,,,0.015463918,0.010309278,-0.227214684,,0.0625,-1,0.303408016,0.555595426
18q,TGCT,2.802049698,2.959366104,5.445724047,0.149485,1.1281133,-7.108497583,0.925865268,2.194591337,,,1.077765885,1.723160366,2.041122977,0.015463918,0.010309278,3.635434947,,0.0625,-1,0.968271345,0.079700661
18q,THYM,1.483267262,0.087647821,0.766234889,0.0539485,0.318135761,-1.657209457,0.393170248,,1.398227555,,,,,0.015463918,0.010309278,0.113607342,-1.432738056,0.0625,0,0.611582238,0.269260877
18q,UCEC,1.225683527,0.126393368,0,0.103129,2.093737524,-0.31493964,0.094874079,,1.212658196,1.026220997,,,,0.015463918,0.010309278,-0.454429368,-1.432738056,0.0625,0,0.303080184,0.013035022
18q,UCS,1.225683527,0.126393368,0,0.103129,2.093737524,-0.31493964,0.094874079,,1.212658196,1.026220997,,,,0.015463918,0.010309278,-0.454429368,-1.432738056,0.0625,0,0.303080184,0.170849617
20p,ACC,1.77221434,1.449137675,1.715770359,,1.664096553,-1.298050479,,,,,,,,0.005649718,0.016949153,0.928592638,,0.062111801,1,0.534124627,0.885626649
20p,BLCA,1.138031139,-0.113534139,0,,,-0.98473718,,,1.354146997,,,,,0.005649718,0.016949153,-0.530624364,-0.823659053,0.062111801,1,0.369001454,0.505018827
20p,BRCA,1.461562718,0.45160182,1.422558666,0.0937325,1.634074783,-0.599278199,0.405996552,,1.285529267,1.136456649,,,,0.005649718,0.016949153,-0.132656091,-1.647317964,0.062111801,1,0.353198058,0.425465154
20p,CESC,0.932080488,-0.260722479,0,,,-2.536233734,,,,,,,,0.005649718,0.016949153,0.132656091,,0.062111801,1,1,0.421855098
20p,COAD,1.407851456,0.615660234,0.512881855,0.06335,1.183087687,-1.013252285,0.511220873,,1.320337372,2.001751955,,,,0.005649718,0.016949153,-0.265312182,1.64731782,0.062111801,1,0.579669492,0.395497197
20p,ESCA,1.271102299,0.719516864,0,0.076729,0.601726841,-1.922218581,0.363896615,,1.70225803,1.301493751,,,,0.005649718,0.016949153,0,0,0.062111801,1,0.566914253,0.316295437
20p,GBM,1.392258942,1.288924835,1.171823487,0.09209925,1.629048295,-1.720951064,2.463685511,1.751321684,,,1.720978068,1.969430566,1.764128431,0.005649718,0.016949153,0.530624364,,0.062111801,1,0.666259311,0.109715796
20p,KICH,1.767801851,0.873401128,2.554869497,,,-0.921380404,,1.201089146,1.551051896,1.631644437,1.802775029,1.360398213,1.646991246,0.005649718,0.016949153,-0.132656091,-0.823659053,0.062111801,0,0.148474258,0.467595166
20p,KIRC,1.767801851,0.873401128,2.554869497,,,-0.921380404,,1.201089146,1.551051896,1.631644437,1.802775029,1.360398213,1.646991246,0.005649718,0.016949153,-0.132656091,-0.823659053,0.062111801,1,0.148474258,0.287506026
20p,KIRP,1.767801851,0.873401128,2.554869497,,,-0.921380404,,1.201089146,1.551051896,1.631644437,1.802775029,1.360398213,1.646991246,0.005649718,0.016949153,-0.132656091,-0.823659053,0.062111801,1,0.148474258,0.113258745
20p,LAML,1.352980685,4.147408862,3.502644504,0.0404825,0.867510077,-4.077737722,1.151445532,,1.651015511,1.585742139,,,,0.005649718,0.016949153,2.653121822,0,0.062111801,0,0.489103254,0.357108435
20p,LGG,1.392258942,1.288924835,1.171823487,0.09209925,1.629048295,-1.720951064,2.463685511,1.751321684,,,1.720978068,1.969430566,1.764128431,0.005649718,0.016949153,0.530624364,,0.062111801,0,0.666259311,0.436625852
20p,LIHC,1.801530567,2.6444966,2.57055815,0.021202,2.117455844,-2.089557403,2.691996886,1.935015004,1.505439162,1.562250043,2.156421787,1.871361764,1.904071945,0.005649718,0.016949153,1.326560911,-0.823659053,0.062111801,1,0.016222586,0.160966789
20p,LUAD,1.563205479,1.2600737,1.57514612,0.127297,0.746644229,-2.068892378,1.076849346,,0.868734705,0.856893299,,,,0.005649718,0.016949153,0.928592638,0.82365891,0.062111801,1,1,0.299036643
20p,LUSC,1.563205479,1.2600737,1.57514612,0.127297,0.746644229,-2.068892378,1.076849346,,0.868734705,0.856893299,,,,0.005649718,0.016949153,0.928592638,0.82365891,0.062111801,1,1,0.43494105
20p,OV,1.09408795,0.931050969,0.261966696,0.1024785,1.985073719,-1.044129989,0.323102246,0.947323209,1.206465604,1.03082142,2.203246302,,,0.005649718,0.016949153,-0.132656091,-0.823659053,0.062111801,1,0.124992942,0.604884555
20p,PAAD,1.557545697,1.745795577,2.539180843,,1.230551701,-2.45956271,,,1.761223216,1.650913937,,,,0.005649718,0.016949153,0.132656091,0.82365891,0.062111801,0,0,0.621186528
20p,PRAD,1.221253767,-0.074565364,0.682225473,0.078295,1.68376747,-0.536832573,0.801157895,,2.675868913,2.134547167,,,,0.005649718,0.016949153,0.132656091,0,0.062111801,0,0.909211009,0.433811108
20p,SKCM,1.577906273,1.50711437,1.524448122,0.1074215,0.512974959,-2.138994908,0.52077706,,0.747955783,1.361663404,,,,0.005649718,0.016949153,0.663280456,0,0.062111801,1,0.392395101,0.413332004
20p,STAD,1.268752431,0.721254287,1.037811338,0.07091,1.465259824,-1.012214203,,,,,,,,0.005649718,0.016949153,0,,0.062111801,1,0.608635827,0.401231997
20p,TGCT,2.790121505,2.797692502,4.160929383,0.130591,0.868240549,-6.571456482,2.135872834,2.267786838,,,1.505283184,2.039411519,2.041228075,0.005649718,0.016949153,3.714370551,,0.062111801,0,0.999392761,0.340148704
20p,THYM,1.461562718,0.866188851,0.759554525,0.057847,0.285853132,-3.900879561,0.612144016,,1.850546834,,,,,0.005649718,0.016949153,0.530624364,2.470976874,0.062111801,0,0.925318944,0.505107793
20p,UCEC,1.136380877,-0.240279431,0,0.10245925,2.155602171,-0.962699478,0.180852688,,1.305252099,1.635762588,,,,0.005649718,0.016949153,-0.132656091,-1.647317964,0.062111801,1,0.456072359,0.40267233
20p,UCS,1.136380877,-0.240279431,0,0.10245925,2.155602171,-0.962699478,0.180852688,,1.305252099,1.635762588,,,,0.005649718,0.016949153,-0.132656091,-1.647317964,0.062111801,1,0.456072359,1
21q,ACC,1.555186372,1.509782328,1.851850629,,1.449853059,-0.901159024,,,,,,,,0.009389671,0.023474178,0,,0.082417582,0,0,0.388766802
21q,BLCA,1.07663525,-0.272318163,0,,,-0.454753779,,,1.766879876,2.984234239,,,,0.009389671,0.023474178,-0.346912866,0,0.082417582,0,0.605076701,0.250320405
21q,BRCA,1.365996317,0.174450577,0.669217359,0.1079595,1.790817737,-1.151974704,0.331221837,,1.47872288,1.021566342,,,,0.009389671,0.023474178,-0.462550487,-0.758287544,0.082417582,0,0.343556321,0.41017658
21q,CESC,1.057434629,-0.051845055,0.157786009,,,-1.594788422,,,,,,,,0.009389671,0.023474178,-0.520369298,,0.082417582,0,0.396764284,0.485230415
21q,COAD,1.406006376,0.289196976,1.210729781,0.06661475,1.15340394,-0.475741962,0.299174933,,1.037750035,1.383303771,,,,0.009389671,0.023474178,0,0.758287544,0.082417582,-1,0.134091602,0.429207158
21q,ESCA,1.0318226,0.254950976,0.347832409,0.0753355,0.510162875,-0.48296282,0.226683027,,1.511178198,1.285833869,,,,0.009389671,0.023474178,-0.231275244,1.516575089,0.082417582,-1,0.412437967,0.258935777
21q,GBM,1.529654907,1.594834597,1.577296352,0.08912775,1.623337182,-1.883122634,2.07754197,1.717097457,,,1.46846172,1.71833663,1.694029114,0.009389671,0.023474178,0.231275244,,0.082417582,0,0.299433214,0.831609949
21q,KICH,1.404653494,0.821782809,1.487627882,,,-0.663422405,,1.307309297,1.208611364,1.170377824,1.851350014,1.83193978,1.8715428,0.009389671,0.023474178,0.231275244,-0.758287544,0.082417582,-1,0.276183913,0.451675314
21q,KIRC,1.404653494,0.821782809,1.487627882,,,-0.663422405,,1.307309297,1.208611364,1.170377824,1.851350014,1.83193978,1.8715428,0.009389671,0.023474178,0.231275244,-0.758287544,0.082417582,0,0.276183913,0.290773868
21q,KIRP,1.404653494,0.821782809,1.487627882,,,-0.663422405,,1.307309297,1.208611364,1.170377824,1.851350014,1.83193978,1.8715428,0.009389671,0.023474178,0.231275244,-0.758287544,0.082417582,0,0.276183913,0.185209865
21q,LAML,1.529893964,3.719900079,3.257619941,0.03969,0.993980433,-5.144079587,2.760436915,,1.739222374,1.509821258,,,,0.009389671,0.023474178,1.27201384,1.516575089,0.082417582,1,0.651018126,0.310940973
21q,LGG,1.529654907,1.594834597,1.577296352,0.08912775,1.623337182,-1.883122634,2.07754197,1.717097457,,,1.46846172,1.71833663,1.694029114,0.009389671,0.023474178,0.231275244,,0.082417582,0,0.299433214,0.068578695
21q,LIHC,1.128125833,2.345446293,2.349227091,0.023235,2.156584773,-4.132302221,1.666598058,1.624071693,1.190914695,2.739345458,2.128034816,1.944045032,1.842510153,0.009389671,0.023474178,0.925100975,-2.274862633,0.082417582,-1,0.103621935,0.158783275
21q,LUAD,1.830832918,1.405874404,2.195903524,0.124793,0.871090371,-0.911094966,1.712508373,,0.780492922,0.642054562,,,,0.009389671,0.023474178,-0.346912866,0,0.082417582,-1,0.121457677,0.351369021
21q,LUSC,1.830832918,1.405874404,2.195903524,0.124793,0.871090371,-0.911094966,1.712508373,,0.780492922,0.642054562,,,,0.009389671,0.023474178,-0.346912866,0,0.082417582,-1,0.121457677,0.320047909
21q,OV,1.001447112,1.144695926,0.670188438,0.10134125,1.97138023,-1.42180511,0.325130853,0.945204457,1.235202722,1.426514118,1.714707605,,,0.009389671,0.023474178,0.115637622,0,0.082417582,0,0.384894536,0.591958089
21q,PAAD,1.660195772,1.75354044,2.608679298,,1.280293146,-0.728018883,,,1.049427478,1.276660824,,,,0.009389671,0.023474178,0.231275244,-0.758287544,0.082417582,-1,0.18001237,0.225847682
21q,PRAD,1.602913241,0.483706682,1.23038302,0.11239925,1.945967341,-0.843377653,0.445752163,,2.551995125,1.710823196,,,,0.009389671,0.023474178,-0.346912866,0,0.082417582,0,0.428814318,0.954111102
21q,SKCM,1.887491178,1.500118526,2.640531363,0.088939,0.579270552,-1.743673027,0.355701195,,1.119548835,1.099316975,,,,0.009389671,0.023474178,0.173456433,-0.758287544,0.082417582,0,0.227062071,0.216806956
