Instance,Normal tissue expression,Num PPIs,Num elevated PPIs,Num tissue-specific PPIs,Differential PPIs,Gene eQTL,Paralogs compensation,Process activity,Development variations,Fetus development,Childhood development,Young development,TCGA expression,CRISPR essentiality score,RNAI essentiality score,Tumor suppressor gene density,Oncogene density,Tissue-specific gene density,Essential gene density (CRISPR),Essential gene density (Nichols)
PRAD-13.0,-0.60608464,-0.34077713,-0.11178711,0.3154182,0.6582674,0.25636408,0.46923518,0.019349603,-0.014082767,-0.0781217,0.02856725,-0.06959714,0.6424432,-0.3008756,0.18213408,0.5923588,1.7243005,-0.3815744,0.27608708,0.94203794
SKCM-13.0,-0.19447333,0.35491988,0.01992417,-0.5956533,0.116811424,-0.07478668,-1.8423057,-0.2554187,-0.15306602,-0.18610618,0.02486191,-0.07964999,-0.096529126,0.13699187,0.15139651,0.29813716,0.56338584,-0.06596037,-0.58057576,0.29250705
TGCT-13.0,0.110657334,1.0903703,-0.28957283,-0.31201962,0.1839388,0.19452631,-0.1597806,0.3404337,0.2451917,0.651783,0.031118028,0.06291073,0.47253755,0.07074929,-0.24424042,0.16389658,0.7796283,0.06820814,0.12093902,1.1083305
THYM-13.0,-0.3923421,-0.16433538,-0.080120325,0.4960255,0.4953246,-0.10083476,0.39756376,0.3793617,0.050356094,-0.08747889,0.06630997,-0.0861842,0.48682508,0.009760387,-0.16504699,0.45100796,1.4438341,0.49144542,0.9419486,1.1262466
UCEC-13.0,0.11913915,-0.5054662,0.019879386,0.6109708,-0.014869334,0.09325374,1.4202448,-0.19114542,-0.02063432,-0.11022078,0.031375937,-0.033386666,0.4070754,-0.06146465,0.037227094,0.4014682,1.4270928,-0.34681973,0.3687972,1.3707235
UCS-13.0,0.11913915,-0.5054662,0.019879386,0.6109708,-0.014869334,0.09325374,1.4202448,-0.19114542,-0.02063432,-0.11022078,0.031375937,-0.033386666,0.4070754,-0.06146465,0.037227094,0.4014682,1.4270928,-0.34681973,0.3687972,1.3707235
ACC-14.0,0.40388164,-0.6170301,-0.54068846,0.17953758,-0.37404293,-0.21417867,-1.6594841,-0.09932472,-0.06196052,-0.21166897,0.025696982,-0.08630695,-0.33041227,0.0005858615,-0.48598358,0.14128503,0.8704668,-0.08135761,0.11547958,-0.4977031
BLCA-14.0,-0.0030078702,0.18851608,0.31279382,0.49671307,-0.2367244,-0.09919557,0.6678023,-0.013009902,-0.02884033,-0.117134355,0.031051163,-0.039358925,1.1870646,0.3169949,1.1421407,0.63304573,1.2234865,-0.16044052,-0.32456324,-0.4616845
BRCA-14.0,0.14718556,0.14961737,0.001283058,0.46614254,0.32546845,0.4587364,2.0157385,-0.16785629,-0.009155257,-0.12612414,0.034953497,-0.035709105,0.7638695,0.32852823,0.19232677,0.67221475,1.2576421,-0.53305143,0.43181497,-0.466598
CESC-14.0,-0.022144359,-0.8312653,0.2633527,0.5858841,-0.4635326,-0.23686194,-0.1640372,-0.12563542,-0.03999941,-0.20861715,0.044894256,-0.058474768,-0.85302734,0.054621473,-0.39988753,0.14938119,0.8553021,-0.7756152,0.15290953,-0.7978083
COAD-14.0,0.08841011,-0.14146301,-0.061254855,0.1824699,0.55179316,-0.0103408815,-0.11577975,0.25139245,-0.032657433,-0.15944168,0.02980901,-0.04163472,1.4481915,0.29775307,0.5064871,0.8452911,1.5329291,-0.2564034,-0.41043425,-0.32082647
ESCA-14.0,-0.3884323,-0.30454728,-0.25841215,0.40466323,0.32261312,-0.10577868,0.3147341,-0.38111073,-0.020429585,-0.14285964,0.052180905,-0.04743176,-2.0508997,0.23818667,-0.57276535,0.3082182,0.7524843,-0.31398192,-0.9480011,-0.49570787
GBM-14.0,0.18790117,0.5230002,-0.18781498,-0.40889883,0.74492425,0.14236829,0.74984276,0.39299336,0.3294019,-0.06523601,0.07996587,0.24861008,0.6541021,0.009978032,-0.2948398,0.65016955,1.4144161,0.45744184,0.18507601,-0.49601862
KICH-14.0,0.09763798,0.26032516,0.14569706,-0.3949448,-0.37166604,-0.166588,-0.32686734,-0.13202786,-0.15020071,0.039193377,-0.011744497,0.20753461,-2.5447192,-0.5912938,0.42757514,0.16342755,0.61183137,0.49334124,0.0014151484,-0.19110803
KIRC-14.0,0.63214535,1.0162128,0.14151755,-0.03594635,-0.37930575,-0.12404612,0.106450215,-0.049897317,-0.09456862,-0.03438461,0.035939246,0.22455779,0.10244584,-0.11651443,0.57774216,0.50473654,0.7797668,0.6298896,0.4718852,-0.4093875
KIRP-14.0,0.5011679,0.9452701,0.28043103,-0.003395778,-0.26236853,-0.10267246,0.28724524,-0.04096685,-0.09087296,-0.034688897,0.031153478,0.22455779,1.8995311,-0.09374226,0.6992192,0.4994242,0.8150772,0.6174792,0.54294765,-0.41310802
LAML-14.0,-0.17399926,-0.45137313,-0.2480766,-0.10436149,0.14915305,-0.28459486,-0.9856414,0.4145326,-0.04085891,-0.1770876,0.03490386,-0.04372573,-1.6091518,0.28867972,0.5164258,0.31257293,0.3493977,0.047391143,-0.67599195,-0.38286564
LGG-14.0,0.3282126,0.6290272,-0.18837455,-0.41258022,0.74492425,0.14236829,0.7519882,0.39299336,0.3294019,-0.06523601,0.07996587,0.24795464,0.43889368,0.009978032,-0.2993893,0.6427848,1.4125878,0.45744184,0.21196435,-0.49300835
LIHC-14.0,-0.032976996,0.2596638,0.13888077,-0.41475028,0.40295097,0.21792825,-0.3937886,0.267112,0.30853397,0.8621574,-0.02037739,-0.19184394,0.31608343,0.39100775,0.7321507,0.5669572,0.6631167,0.29353014,-0.036183633,-0.16803335
LUAD-14.0,-0.51206833,-0.16813123,0.004808652,-0.78346336,0.21256003,-0.09495162,0.087853976,0.208605,0.0005774456,-0.1368273,0.05315735,-0.0727874,-1.2667192,0.1477949,-0.15385824,0.27197587,0.7087999,-0.19267806,0.45984405,-0.599767
LUSC-14.0,0.37001276,0.1808938,0.11074025,-0.68100625,0.25144744,-0.14561404,0.22855914,0.23341922,-0.0035927393,-0.14707907,0.054456484,-0.04786437,1.505609,0.36300582,-0.07526663,0.48701715,0.88343066,-0.10395317,0.4862433,-0.57708865
OV-14.0,0.7361556,-0.40985575,0.0065401737,0.10694324,0.087778024,0.11355415,0.5132389,-0.2250444,-0.07083209,0.2141526,0.04992424,0.008545183,0.82667357,0.34862104,0.23103438,0.7444602,1.1482487,0.5874389,-0.29578978,-0.45477137
PAAD-14.0,-0.45552337,0.343712,0.036396556,-0.1451313,-0.31529534,-0.2008771,-0.19212724,-0.17583789,0.023429066,-0.1964007,0.05689933,-0.082441054,-0.9145553,0.23670864,-0.59287626,0.40776056,0.51022387,0.33785656,-0.8850182,-0.37612072
PRAD-14.0,-0.45330432,-0.5857918,-0.09559709,-0.06206034,-0.04971831,-0.12894647,0.076240934,-0.13872512,-0.029083703,-0.16772465,0.03412791,-0.06415665,-1.1562015,-0.3198308,0.46995723,0.4400192,0.6517879,-0.661773,-1.1784422,-0.54688805
SKCM-14.0,0.5971637,1.2903243,-0.043829218,0.2139722,0.3408709,0.10724664,-1.3377742,-0.10954029,-0.016419666,-0.1889576,0.03899533,-0.07247267,0.7647251,0.31344151,-0.2514593,0.5163588,1.2278891,0.37061086,0.7011223,-0.2560462
STAD-14.0,0.5184342,0.95460427,-0.06460543,-0.17379566,0.4801966,-0.010373073,0.25514358,-0.105929784,-0.0326072,-0.12374416,0.03013328,-0.054473434,2.548775,0.05182861,-0.20462964,0.9250666,1.4445348,-0.35029033,0.13889907,-0.44199193
UCEC-14.0,-0.7536088,-0.6039123,-0.2548074,0.1428444,-0.1716373,0.07398623,-0.2897833,-0.0661251,-0.022664692,-0.15507321,0.041221924,-0.080842674,-0.30304542,-0.32155532,-0.3126696,0.054965936,0.31248862,-0.7237973,0.20325573,-0.6175168
UCS-14.0,-0.7861847,-0.6175217,-0.24139257,0.1428444,-0.1716373,0.07398623,-0.27040482,-0.06844374,-0.022664692,-0.156463,0.041221924,-0.08332391,-0.57472575,-0.32155532,-0.30796415,0.049869165,0.30206734,-0.72406805,0.20325573,-0.62337095
BLCA-5.0,-0.20273519,-0.93375164,-0.22689433,0.16317832,-0.39218706,-0.23328285,-0.36953032,-0.21511586,-0.023558337,-0.22239722,0.018394448,-0.064049736,1.1531416,-0.32919025,0.21188472,-0.5290087,-0.7587746,-0.61499304,0.45817846,-0.4591842
BRCA-5.0,-0.024866775,-0.16810638,0.022455264,0.07692286,0.3549031,0.17606875,-0.31594494,-0.13808812,-0.06792701,-0.2300484,0.014876462,-0.044206616,-0.38032752,0.15605253,-0.10400974,-0.3188385,-0.6586211,-0.91878784,-0.1884782,-0.8082344
CESC-5.0,-0.23203409,-0.8211995,-0.123956785,-0.027488895,-0.33799645,-0.18373774,-0.21672213,-0.056639053,-0.058376774,-0.2629438,0.0043794443,-0.05089458,0.6126496,0.09991282,-0.38005948,-0.44089314,-0.8716494,-0.6843683,-0.032094143,-0.754295
COAD-5.0,-0.21477936,-0.26223415,-0.020460865,0.22457157,-0.17078167,-0.26020586,-0.1904056,-0.48340333,-0.04463928,-0.2621233,0.036093034,-0.06306935,0.49735686,-0.533432,-0.3171816,-0.5971511,-0.9951359,-0.413927,-0.06057536,-0.7417823
ESCA-5.0,0.45989728,-0.474446,-0.23349234,0.20533182,0.005503658,-0.047949743,-0.2542971,-0.25731573,-0.022099365,-0.2668718,0.0055259224,-0.04128025,0.94196737,0.25365844,-0.16854712,-0.63752425,-1.0267621,-0.45818478,-1.3554983,-0.6589773
GBM-5.0,-0.3406981,-0.14234287,-0.30050904,0.40334922,-0.19248296,0.139104,-0.77074134,-0.6115695,0.037428208,-0.30147177,0.026982743,0.15624507,0.39411172,0.15574227,-0.29388577,-0.624342,-0.6146681,0.00809774,0.0036634877,-0.6840805
KICH-5.0,-0.25260583,0.37836918,-0.19198698,-0.13467076,-0.22314033,-0.21908592,-0.45396402,-0.13866991,-0.18581215,-0.26020807,0.051653,-0.29434693,-1.2182102,-0.75752026,-0.21502575,-0.41690236,-0.70489347,0.4750793,-0.5687233,-0.25721505
KIRP-5.0,-0.25260583,0.37836918,-0.19198698,-0.13467076,-0.22314033,-0.21908592,-0.45396402,-0.13866991,-0.18581215,-0.26020807,0.051653,-0.29434693,-1.2182102,-0.75752026,-0.21502575,-0.41690236,-0.70489347,0.4750793,-0.5687233,-0.25721505
LAML-5.0,-0.010029707,-0.34080657,-0.30818516,-0.0008535753,0.05685503,-0.099246845,-0.3874156,-1.3053203,-0.054360203,-0.23713522,0.028263908,-0.065039195,-1.2962698,0.30106515,0.61093885,-0.49501303,-0.932138,0.2661884,-0.60534334,-0.30055055
LGG-5.0,-0.3420163,-0.21571888,-0.26997024,0.3342918,-0.17729305,0.08652523,-0.7016491,-0.5887272,0.007570319,-0.2898745,0.022810195,0.15624507,0.62281895,0.15553463,-0.28011703,-0.6258038,-0.68325603,0.018866178,0.04282362,-0.6294912
LUAD-5.0,0.29396093,0.25470632,-0.219396,-0.11138199,0.017007124,-0.09190863,-0.2456761,0.21034315,0.050122913,-0.18489262,0.030241454,-0.10792186,-1.8030493,0.20907474,-0.041159365,-0.2491875,-0.588399,0.30594862,0.24476597,-0.6794621
LUSC-5.0,0.61326367,0.8898568,0.02240637,0.030597579,0.08454159,0.09570161,0.15725116,0.3725116,0.103326894,-0.14018257,0.07012377,-0.064287595,1.025448,0.18027624,0.21165268,-0.15888147,-0.40070906,0.6979504,1.0761381,-0.9253821
OV-5.0,-0.36124307,-0.4259668,-0.45299625,0.08133025,-0.0005177441,0.010018135,0.06988855,-0.388596,-0.17712827,0.100650005,0.007281771,-0.06263638,-0.08110269,0.17897397,0.14808607,-0.49009463,-0.5431349,-0.16885337,0.5037922,-0.87475204
PAAD-5.0,0.09806202,-0.41716447,-0.25897378,-0.5880607,-0.28899845,-0.14842837,-0.9673154,-0.1331925,-0.15081227,-0.32924974,0.0065009254,-0.07983347,0.55337954,-0.20043045,-0.38584366,-0.56375873,-0.69612217,-0.013774971,0.13159738,-0.36796814
PRAD-5.0,-0.25117117,-0.504951,-0.21218263,-0.076916166,-0.24357606,0.06069117,2.0086946,-0.42387724,-0.012578107,-0.19819407,0.018782623,-0.07747017,-1.6308051,-0.23472248,0.017853525,-0.30771324,-1.0326298,-0.24676165,-0.6983837,-0.66119945
SKCM-5.0,-0.8804531,0.53839946,-0.044307377,-0.19965021,-0.25372612,-0.05197648,-0.5871429,-0.670988,-0.024062201,-0.27542663,0.023933347,-0.08154271,-0.26542664,0.007974831,-0.42695457,-0.27267393,-0.6832446,0.43950796,0.3882905,-0.52073514
STAD-5.0,-0.11052791,-0.45284095,0.18758538,-0.97039366,-0.43576482,-0.24285232,0.035578713,-0.09431383,-0.009818744,-0.25248566,0.034929525,-0.10047268,-0.761941,0.09320481,-0.45165128,-0.1339984,-0.87407076,-0.35910627,0.077845804,-0.66346866
TGCT-5.0,0.59248847,1.1271095,0.08890579,0.08575989,0.099557795,0.11053035,0.052697606,0.9962309,0.4968863,0.8098409,0.10838269,0.1371638,-0.106693864,0.09291972,-0.27610344,-0.28492662,-0.2252553,0.32693878,-0.015407966,-0.80217546
THYM-5.0,-0.07386693,-0.37613145,-0.22615188,-0.044689626,-0.25548634,-0.346769,-0.0107382955,-0.50733316,-0.026395496,-0.25714955,0.011452544,-0.08204879,-0.09140684,-0.16830906,-0.646999,-0.35539868,-1.1275517,-0.6592518,-1.4072071,-0.59242284
UCEC-5.0,-0.0135914795,-0.5694157,-0.14056541,0.33510244,0.05014535,-0.08784107,-0.2408456,-0.21257362,-0.06379023,-0.24294843,0.022708308,-0.06329032,-0.15619555,-0.10162618,-0.2984092,-0.2924576,-0.67192775,-0.5808291,0.41828573,-0.9822321
UCS-5.0,-0.011691287,-0.6160637,-0.1493106,0.25361398,0.045350973,-0.15332343,-0.23248896,-0.16457605,-0.06379023,-0.24337271,0.017827883,-0.0620427,-0.3753579,-0.08189567,-0.32436863,-0.37385768,-0.62102175,-0.57692015,0.4663518,-0.99098563
ACC-22.0,-0.120544255,0.38350087,-0.058018204,0.548981,-0.33582118,-0.1480019,-0.7066252,0.06295915,-0.04628727,-0.15799922,0.042262137,-0.059342995,0.22162773,0.14992192,-0.2666177,0.7327266,2.2478213,0.61340946,0.11763465,0.73551446
BLCA-22.0,0.0002883328,0.46110713,0.39085755,0.5741498,-0.27449322,-0.16914193,-0.41062143,-0.001163055,-0.03589692,-0.15604664,0.032332264,-0.005897684,0.041598205,0.5431416,0.48312047,0.88259405,2.0309436,-0.46097356,-0.0218369,0.48139215
BRCA-22.0,-0.22084047,0.12359297,0.04028571,0.3647671,-0.21994117,0.21567985,1.4739112,0.5204163,-0.012485269,-0.10900813,0.029466039,-0.008674059,0.7661413,-0.05467089,0.17300248,0.8610256,1.6824855,-0.25998098,0.5591455,0.4132134
CESC-22.0,0.02033985,0.49838766,0.31295267,1.0200971,-0.29749098,-0.19088511,0.34325206,0.046680354,-0.008028021,-0.112981044,0.05538662,-0.018821258,-0.24626797,0.20563984,-0.20352492,0.8004671,2.3234143,-0.27810454,0.30175355,0.59409964
COAD-22.0,-0.08941395,-0.10101252,-0.06037851,0.34936318,0.48687667,0.034365162,0.065892436,0.337089,-0.025572853,-0.10720934,0.025519447,-0.008737995,0.8985628,0.035153434,0.020418763,0.90842414,2.3414207,-0.24307905,-0.5527585,0.37960246
ESCA-22.0,0.20778415,-0.50778115,-0.006610184,0.39702636,0.51451564,-0.054566458,0.051829785,-0.17089418,-0.03181884,-0.12503228,0.030857679,-0.02910696,0.6193936,-0.15303324,-0.19956827,1.0882113,2.262267,-0.40690947,0.47819987,0.2860057
GBM-22.0,0.4865209,0.017072184,-0.11934021,0.2245929,-0.027455501,0.12641412,-0.3156786,0.6114974,0.26368776,-0.03955878,0.04995633,0.0540238,1.3797387,0.08444223,-0.26479107,1.0713774,1.7502595,-0.06886699,0.09564743,0.4211098
KICH-22.0,0.08616834,-0.11052041,-0.15875955,-1.047929,-0.24441849,-0.21051145,0.23245625,-0.10787614,-0.033064276,0.07922257,-0.10239429,0.15402623,-1.0710304,0.32199174,-0.40981495,0.56494784,1.1196322,0.26475525,-1.207075,-0.036030393
KIRC-22.0,0.09761386,0.05760453,-0.17538461,-1.0565348,-0.27983412,-0.20401551,0.086894155,-0.110431746,-0.038453657,0.049739316,-0.10239429,0.17689255,-2.0930762,0.13035199,-0.50924474,0.48360386,1.1563879,0.29098827,-1.2424171,-0.07101691
KIRP-22.0,0.16200162,0.1631768,-0.11958552,-0.81061155,-0.20258321,-0.1488936,0.3847492,-0.021220393,0.008351808,0.17447618,-0.06322233,0.20407261,0.93391895,0.43360656,-0.19227348,0.5606564,1.1609782,0.43987677,-0.1986242,0.1843053
LGG-22.0,0.3537583,0.12629282,-0.060733628,0.30978504,-0.03964147,0.24231051,-0.54553443,0.72857994,0.28759,0.051065058,0.05270247,0.03601903,0.23092414,0.11843181,-0.27982855,0.9706522,1.9802123,-0.08557678,0.118022785,0.37972733
LIHC-22.0,-0.0986133,0.04501048,-0.041683465,-0.52723384,0.200646,0.10255041,-0.7825258,-0.0064306282,0.053466927,0.13133293,-0.08190296,-0.3772688,-0.96669996,-0.4800038,-0.28872898,0.34850383,0.653519,0.059169255,0.11363639,0.064324066
LUAD-22.0,0.71911013,0.8511068,0.036948632,-0.3970539,-0.11924184,-0.032824736,0.58121955,0.14467593,0.0019256864,-0.11883456,0.053357422,-0.014364599,2.1055343,0.07211825,-0.27358672,0.8560351,1.5790503,0.02770025,0.5076392,-0.31871188
OV-22.0,-0.024058864,0.10508281,-0.041310675,0.42816916,0.3695631,0.09813455,-0.3975041,-0.2906843,-0.024405556,1.0905347,0.023906697,0.18121673,0.1763739,0.20102239,0.17218912,0.79797167,1.6254036,0.40864676,-0.3999126,0.40157095
PAAD-22.0,0.21446007,-0.23185122,0.06646242,-0.23045208,-0.25534537,-0.07902069,-0.61809665,-0.074728034,-0.046644278,-0.1508229,0.039048433,-0.052840117,1.0471185,0.26977685,0.87057114,0.83835244,1.791035,0.2551144,-0.37302727,0.61599344
PRAD-22.0,0.33141443,-0.022862514,-0.0706554,0.29331332,0.27005926,0.3645523,0.511488,0.15050569,0.05747264,-0.09703971,0.09378036,-0.039058913,-0.8574009,-0.08441125,1.2360588,0.7146473,1.4518532,0.54611546,-0.33978984,0.08100721
STAD-22.0,-0.34477326,0.50995964,0.016360823,-0.3335323,0.35690212,-0.06576731,1.6934681,0.022345139,-0.016870396,-0.100293115,0.027356215,-0.027763814,0.65750164,0.05804357,-0.15105724,0.7481746,2.2215638,-0.2477702,0.19109069,-0.005870953
TGCT-22.0,0.00083062425,0.5400477,-0.75856495,-0.25166443,-0.0059050573,-0.15825248,-0.4577856,-1.3738261,0.29342917,0.18907468,0.052244186,-0.06695661,-0.11771133,0.046569906,-0.26647004,0.10905601,0.797048,0.08584744,-0.07300585,-0.47892928
THYM-22.0,0.009580038,0.07189347,0.114921086,0.69767964,0.66678447,-0.19093375,0.08773088,0.5082964,0.009584988,-0.12935683,0.037950277,-0.02373184,-1.2081764,-0.093968965,-0.15467885,0.7936471,1.988045,0.29084545,0.105487525,0.4874701
UCEC-22.0,0.13226508,0.07039899,0.29035184,0.91264737,0.16744667,0.655464,0.28482577,0.20528157,-0.043545887,-0.11513786,0.032486223,-0.035462223,-0.69589216,-0.15060282,0.00883228,0.8554287,1.7572483,-0.2740044,-0.03594755,0.68128496
UCS-22.0,-0.12480187,-0.28115383,0.2186882,0.4326323,0.1010113,0.25180203,0.25739887,0.28780788,-0.019969385,-0.11598554,0.03365566,-0.028527213,0.5514241,-0.22076344,-0.18314002,1.0067905,1.8499552,-0.21254997,0.037348818,0.5891535
ACC-10.0,-0.10964054,-0.4482741,-0.32228678,-0.8543936,-0.48711488,-0.3842769,-0.6165394,-0.23437476,-0.05368477,-0.35254934,0.060107566,-0.11482734,-0.67515594,0.026635539,-0.66319406,0.15929389,-0.5443983,0.35414922,0.20903917,-0.00340191
BLCA-10.0,0.29550508,0.040942453,-0.21052794,0.50379795,-0.38009402,-0.19857779,0.23551235,-0.16907144,-0.032397013,-0.21956657,0.025659319,-0.02024415,-0.18648012,0.12146998,0.6040018,0.017569557,-0.63572973,-0.9268325,-0.7954811,-0.15750295
BRCA-10.0,-0.6699688,-0.15145995,0.038965896,0.09581531,0.64104325,0.6313075,-0.44514853,-0.42778793,-0.06675048,-0.24217328,0.020627124,-0.048546564,-0.39206627,0.15545976,0.12601459,0.11180151,-0.52865267,-0.6325212,-0.63561547,-0.29221544
CESC-10.0,-0.43889025,-0.6488281,-0.13463822,0.32037562,-0.66621935,-0.3337361,-0.28548938,-0.14663425,-0.026461417,-0.25300935,0.03072578,-0.09065167,-0.5117642,0.057147995,-0.403457,-0.021030148,-0.81728214,-0.787129,0.022733593,-0.13997152
COAD-10.0,-0.11090155,-0.25705057,0.3894265,0.24970752,0.10412771,-0.24078028,-0.42584884,0.12729064,0.002165189,-0.21102637,0.034408342,-0.08256636,-2.6061857,-0.05846548,-0.22065754,0.048778318,-0.8180152,0.6083856,0.26394123,-0.35925135
ESCA-10.0,-0.058428504,-0.5370682,0.12360579,0.6330239,-0.10238548,-0.095830984,0.21892095,-0.39111587,-0.024829766,-0.2402317,0.021910539,-0.08068321,-0.07049949,0.04357529,-0.5471221,0.22769263,-0.91898924,-0.9262525,-0.8616259,-0.11396508
GBM-10.0,0.28775817,-0.37816343,-0.03428026,0.15445203,0.19395742,0.22831865,0.018398412,0.7879448,0.49698812,0.81169194,0.03554522,0.32343233,0.5258073,0.052554317,-0.2713968,0.33239374,-0.009706546,0.31442404,0.1848823,0.55227005
KICH-10.0,0.73823667,0.88618845,0.21933839,-0.4422059,-0.36640632,-0.15616722,-0.070931025,-0.081077665,-0.026973238,0.08184635,-0.09243841,0.0633253,3.1548977,-0.1118514,-0.20795201,0.46275172,-0.20864403,0.699804,0.5033873,0.05947528
KIRC-10.0,-0.1054526,-0.062520035,0.15947601,-0.6203213,-0.37117514,-0.25453612,-0.17598294,-0.20625761,0.05124257,-0.0026921593,-0.091775194,0.08083877,-0.7080761,-0.5800331,-0.31297013,0.11338042,-0.37236992,0.43915963,0.26532328,-0.22301082
KIRP-10.0,-0.1054526,0.016273791,0.14039873,-0.5655602,-0.37117514,-0.31929696,-0.1501525,-0.1584433,0.055946853,-0.0026921593,-0.057674054,0.08083877,-1.2357234,-0.58093077,-0.28818217,0.02484991,-0.36468259,0.4282208,-0.044399858,-0.22424175
LAML-10.0,-0.15191199,-0.946304,-0.47019827,-0.33020142,-0.15935498,-0.1981558,-1.0477052,-1.1396391,-0.057064746,-0.25493744,0.045326404,-0.20774214,0.054682016,-0.25670993,0.18378529,0.07160284,-0.6951056,0.21591096,0.3436973,0.17460318
LGG-10.0,0.34319028,-0.027821269,-0.019998392,0.3378682,0.120689236,0.28111848,0.05991207,0.84159416,0.39231342,0.7862952,0.04604317,0.2992615,0.9586162,0.1603028,-0.16328323,0.3719856,-0.070731886,0.5629492,0.3078186,0.40489212
LIHC-10.0,0.25209108,-0.34181872,-0.32237548,-0.3366966,-0.12897606,0.28628924,-0.76888245,-0.3087171,-0.15547445,0.394917,-0.035942484,-0.25725064,-1.0450121,-0.44125482,-0.088112764,-0.035426408,-0.5368161,0.41802025,-0.33586302,-0.010078703
LUAD-10.0,-0.06263469,0.18672016,-0.31765106,-0.59030473,0.08998497,-0.09307644,-0.1722182,0.2605768,0.0718014,-0.19415252,0.03445555,-0.105358,-1.6319298,0.306737,-0.21700315,0.06626649,-0.44072857,0.457041,0.47996342,-0.047090992
LUSC-10.0,0.35422817,0.80389607,-0.13074347,-0.43819624,0.27336767,0.03665349,0.26946694,0.39297575,0.082766324,-0.1523867,0.07911124,-0.060022727,0.20874025,0.13543825,-0.0432504,0.09529349,-0.05727397,0.7646202,0.83389574,0.3381395
OV-10.0,-0.59244686,-0.27949178,-0.5352337,0.15009822,0.16211855,0.07681515,-0.6055711,-0.4512513,-0.061824292,-0.05160961,0.025178984,-0.0055026803,-0.04886359,0.09174203,-0.4315029,0.15459219,-0.35022527,0.4860389,-0.048155364,0.107162714
PAAD-10.0,-0.28127253,-0.31795108,-0.22137672,-0.6421778,-0.19697484,-0.17196092,-0.8004968,-0.1855303,-0.14873165,-0.31103924,0.03215352,-0.055031646,0.44607908,0.5401212,-0.11328332,0.066035315,-0.6329444,0.4253635,-0.26653722,-0.17309952
PRAD-10.0,-0.36343706,-0.25225356,-0.21844184,-0.0076539023,-0.1999176,0.19831426,0.21468683,-0.2571811,-0.024714664,-0.21826205,0.025189403,-0.10370518,-0.24849258,-0.16863886,0.16691291,0.124330565,-0.8410601,-0.5977368,-1.0649334,-0.108228445
SKCM-10.0,0.5367845,0.9975651,0.05911823,0.14981249,-0.20366281,0.18019448,0.76432437,-0.1993295,-0.017667798,-0.16067043,0.04184134,-0.07654805,1.1841104,0.43919095,0.5516215,0.3568991,-0.12111058,0.43462446,-0.65320945,0.1631321
STAD-10.0,-0.5439458,-0.5267655,0.07659848,0.34181607,-0.70851433,-0.26783013,0.19269611,-0.15429857,-0.011070905,-0.21276574,0.032525025,-0.113292195,-0.87354094,0.08230541,-0.3349475,0.04545212,-0.709201,-0.84735596,0.056291766,-0.11948829
TGCT-10.0,0.29649803,0.7096036,-0.46781972,-0.04292296,0.33621567,-0.08936921,-0.25198516,0.3955307,0.18202332,0.9901088,0.009913097,0.104607575,0.80228317,0.27460548,-0.2454469,0.06824188,0.10464842,0.33209842,0.22636634,0.42696172
THYM-10.0,-0.346025,-0.41437235,-0.16208781,0.05392453,-0.24659345,-0.30355456,0.080269404,-0.5052291,-0.017203405,-0.20652825,0.029962864,-0.1217038,0.3039055,-0.13839117,-0.41677684,0.061196435,-0.95738494,-0.8196715,0.16934228,-0.17332071
UCS-10.0,-0.19350815,-0.17063528,-0.10081692,0.53002006,-0.06562608,0.3870988,-0.17873268,-0.33141038,-0.045055747,-0.23649834,0.02544684,-0.062378798,-0.5258437,-0.5973151,0.16022807,0.18489364,-0.37506583,-0.48566145,-0.27979514,-0.36525372
ACC-18.0,-0.35280955,-0.426042,-0.33225137,0.053538337,-0.41089165,-0.2814291,-1.5535965,-0.088245325,-0.045613825,-0.25282595,0.029828977,-0.11557136,0.22559175,-0.0400324,-0.43834683,-0.3157057,0.9208772,-0.1464894,-0.0267681,-0.18078654
BLCA-18.0,-0.266789,-0.7070149,0.1201581,0.3241118,-0.37944153,-0.2437944,-0.39113632,-0.10610936,-0.036546107,-0.16944194,0.03360353,-0.07918316,-1.2401692,-0.6440608,0.13613212,-0.08371547,0.6210813,-0.31608334,0.012652941,-0.27799055
BRCA-18.0,0.16372804,0.02184469,-0.3131903,0.53045076,0.3522382,0.528554,2.236416,0.19022855,-0.017217066,-0.11448558,0.03199531,-0.036993403,-0.86406624,0.17749505,0.2760812,0.115795694,0.8956609,-0.0885406,0.17758478,-0.070786856
CESC-18.0,-0.034052525,-0.4335642,-0.20096041,0.15952131,-0.44028318,-0.31405085,-0.026058732,-0.06580629,-0.02118923,-0.17969733,0.034814045,-0.052940957,-1.3834875,0.052352093,-0.23525807,-0.10127185,1.0816774,-0.58980334,-0.0777847,-0.29084125
COAD-18.0,-0.23022725,-0.266671,0.30037746,0.19493973,0.69892156,0.019957665,0.5545929,0.5311588,-0.026282564,-0.13360135,0.0335736,-0.05155439,1.0443475,-0.093208894,0.085992,0.0333164,1.486721,-0.11708167,0.44077358,0.04933056
ESCA-18.0,-0.18693762,-0.059593245,-0.012057626,0.5150927,0.4503533,-0.1053089,2.283891,0.59525746,-0.028240867,-0.13166851,0.03367566,-0.052763067,-0.51965386,0.009823836,-0.055510085,0.12545182,1.6587932,0.024958983,-0.20162292,-0.1258433
